,SdssC,BIC4,Xc-5d,SRW09,IC0,nO,n6ARing,BIC3,NdO,SlogP_VSA2,JGI3,GGI4,C3SP2,AETA_beta_ns_d,SIC3,JGI10,RotRatio,SIC2,GhoseFilter,SlogP_VSA8,target
58,-3.8889340866990194,0.8095172616777181,2.8763699835106284,7.901377353792616,1.7974667057517906,8,0,0.7701138927496425,6,48.42284210496129,0.0797589869281045,6.970000000000002,13,0.0149253731343283,0.8167982484236951,0.0080126142896705,0.1081081081081081,0.6901820027525278,False,11.126902983393991,1.7971257
59,-1.575390138405837,0.785604048092267,1.4015439938810963,7.901377353792616,1.6984013344076891,5,0,0.7173071392162088,5,29.91487944053557,0.0729629629629629,3.823333333333334,9,0.0,0.7690387084542238,0.0074038363432302,0.075,0.6676441370203572,True,0.0,2.0334237
60,3.871913580246914,0.5876013637548226,0.6666666666666666,0.0,1.5099686126368168,0,0,0.5876013637548226,0,8.073872300533118,0.075,0.0,0,0.0,0.5876013637548226,0.0,0.125,0.5876013637548226,False,0.0,4.028191
61,3.919320987654322,0.6901867153439099,1.1477918909913547,0.0,1.4215541688301352,0,0,0.6901867153439099,0,8.073872300533118,0.0625,0.32,0,0.0,0.6901867153439099,0.0,0.2,0.6901867153439099,False,0.0,3.217484
62,3.924552469135803,0.7362796496509926,0.5690355937288492,0.0,1.4618602772540858,0,0,0.7362796496509926,0,8.073872300533118,0.0673076923076923,0.16,0,0.0,0.7362796496509926,0.0,0.2222222222222222,0.7362796496509926,False,0.0,3.2226152
63,3.95320987654321,0.7583807772486734,0.5690355937288492,0.0,1.4215541688301352,0,0,0.7583807772486734,0,8.073872300533118,0.0803571428571428,0.24,0,0.0,0.7583807772486734,0.0,0.3,0.7583807772486734,False,0.0,2.4956114
64,3.971036785084405,0.7756926417026353,0.5690355937288492,0.0,1.387291427643771,0,0,0.7756926417026353,0,8.073872300533118,0.075,0.4,0,0.0,0.7756926417026353,0.0,0.3636363636363636,0.7485199687572346,False,0.0,1.8129133
65,3.991811723146049,0.8010955993971214,0.5690355937288492,0.0,1.332112684358123,0,0,0.7796037767729803,0,8.073872300533118,0.0661764705882353,0.4,0,0.0,0.7796037767729803,0.0,0.4615384615384615,0.704382397588486,True,0.0,1.9131604
66,4.00343318821764,0.8012182956260898,0.5690355937288492,0.0,1.2895281606953652,0,0,0.7394019544876336,0,8.073872300533118,0.0592105263157894,0.4,0,0.0,0.7394019544876336,0.0082644628099173,0.5333333333333333,0.6465911206367914,True,0.0,1.6720978
67,3.800203451751071,0.8024376807937325,0.8367876570272818,0.0,1.4731864679927211,0,0,0.7684741986354218,0,8.073872300533118,0.0684523809523809,0.568888888888889,0,0.0,0.7992692562696264,0.0,0.1428571428571428,0.7130201601103802,True,0.0,1.146128
68,3.52118464978584,0.7266373400688226,0.7216878364870322,0.0,1.4374366326883632,0,0,0.7266373400688226,0,8.073872300533118,0.0595238095238095,0.6622222222222224,1,0.0,0.7523174970032673,0.0,0.1333333333333333,0.7002274101433706,True,6.076020106833881,2.70757
69,2.725432098765433,0.9255128526390366,0.2886751345948128,0.0,1.6493974703476992,0,0,0.8567517667623957,0,0.0,0.0528846153846153,0.3511111111111111,1,0.0,0.9257048827786958,0.0,0.0909090909090909,0.7443042503656205,False,6.076020106833881,1.651278
70,0.0,0.979569764547061,2.25,0.0,1.9056390622295665,0,0,0.979569764547061,0,12.056301962413816,0.0,0.0,0,0.0,0.9166666666666666,0.0,0.1428571428571428,0.9166666666666666,False,0.0,0.61289036
71,0.0,0.7609640474436811,0.0,0.0,1.521928094887362,0,0,0.7609640474436811,0,0.0,0.0,0.0,0,0.0,0.6554587535412855,0.0,0.0,0.6554587535412855,False,0.0,1.401767
72,0.0,0.7581858998874025,0.8073604499148398,7.83241092718792,1.373336962476363,0,0,0.7362477604580814,0,8.073872300533118,0.0830314009661835,1.270555555555556,0,0.0,0.7477552634519175,0.0,0.0588235294117647,0.6809121702311907,True,0.0,3.3138673
