,SdssC,Xc-5d,SRW09,SIC3,IC0,nO,BIC3,BIC4,NdO,n6ARing,GGI4,SlogP_VSA2,C3SP2,JGI3,JGI10,RotRatio,AETA_beta_ns_d,GhoseFilter,SlogP_VSA8,JGI4,target
27,3.45844387755102,0.9142634612365024,7.368339686311381,0.7419432571111999,1.2174939521435744,0,0.708031802938852,0.7572841896077427,0,0,1.2622222222222224,0.0,4,0.0895833333333333,0.0092847668605244,0.08,0.0,True,12.152040213667762,0.036063492063492,4.049218
28,3.464449404761905,0.9142634612365024,0.0,0.724802548281467,1.2069084251518167,0,0.6939947509294486,0.7324079827495171,0,1,2.168888888888889,0.0,4,0.0610465116279069,0.0082440567289052,0.0769230769230769,0.0,False,12.152040213667762,0.0586186186186186,3.544068
29,3.396804033341732,0.963209588632904,7.390798521735676,0.8445773874917964,1.3441997944563522,0,0.7891545414175141,0.8562502419199873,0,0,1.7733333333333337,0.0,6,0.0733506944444444,0.0054663518299881,0.0689655172413793,0.0192307692307692,False,23.278943197061757,0.0422222222222222,3.1760912
30,3.424472355168303,1.3962222905251234,7.390798521735676,0.7812755021218997,1.3009439800094456,0,0.7419896976658279,0.7920326016088085,0,0,1.893333333333333,8.073872300533118,6,0.072145061728395,0.0071322314049586,0.09375,0.0,False,23.278943197061757,0.0394444444444444,3.531479
31,2.6215031074158057,0.963209588632904,7.390798521735676,0.8617205347614435,1.4252897549506724,0,0.8051727213053372,0.8562502419199873,0,0,1.804444444444445,0.0,6,0.0791666666666666,0.0074793388429752,0.0666666666666666,0.037037037037037,False,23.278943197061757,0.0400987654320987,3.3222194
32,3.382079449063576,0.963209588632904,7.390798521735676,0.8563842480320211,1.3441997944563522,0,0.8001866123126066,0.8562502419199873,0,0,1.6133333333333335,0.0,6,0.0733506944444444,0.007018380048683,0.0689655172413793,0.0192307692307692,False,23.278943197061757,0.0393495934959349,3.531479
33,3.418325197362896,1.3962222905251234,7.390798521735676,0.7836495504413556,1.1887525275231678,0,0.7442443688925757,0.7920326016088085,0,0,1.7333333333333338,0.0,7,0.0744598765432098,0.0065708601163146,0.0625,0.0,False,23.278943197061757,0.0368794326241134,3.4313638
34,2.734010665994793,1.1298762552995707,7.390798521735676,0.8478126743971975,1.4252897549506724,0,0.792177522368695,0.8562502419199873,0,0,1.804444444444445,0.0,6,0.0727124183006535,0.0084063984400684,0.0666666666666666,0.037037037037037,False,23.278943197061757,0.0419638242894057,3.69897
35,3.129103258587386,0.963209588632904,7.390798521735676,0.8563842480320211,1.3441997944563522,0,0.8001866123126066,0.8562502419199873,0,0,1.6133333333333335,0.0,6,0.0733506944444444,0.007018380048683,0.0689655172413793,0.0192307692307692,False,23.278943197061757,0.0393495934959349,3.6627579
36,3.4450951646090537,1.3962222905251234,7.390798521735676,0.7899393573666312,1.3009439800094456,0,0.7502178979821049,0.7920326016088085,0,0,1.7333333333333338,8.073872300533118,6,0.0744598765432098,0.0065708601163146,0.09375,0.0,False,23.278943197061757,0.0368794326241134,2.6986222
37,3.0165957000083985,0.963209588632904,7.390798521735676,0.8445773874917964,1.3441997944563522,0,0.7891545414175141,0.8562502419199873,0,0,1.6133333333333335,0.0,6,0.0759548611111111,0.0060330578512396,0.0689655172413793,0.0192307692307692,False,23.278943197061757,0.0384126984126984,3.612784
38,3.4116882926009917,0.963209588632904,7.390798521735676,0.8066278039317897,1.2146234752771463,0,0.7536952849244866,0.8482411519760757,0,0,1.4222222222222225,0.0,6,0.0751811594202898,0.0036225895316804,0.0714285714285714,0.0,False,23.278943197061757,0.0355555555555555,3.4760432
39,3.4932811056521373,1.1986557230813315,8.405367376233981,0.8113042583302825,1.3080990830730832,0,0.7660761505904535,0.8220632340055269,0,0,1.503333333333334,8.073872300533118,6,0.0652006172839506,0.0055708601163146,0.0909090909090909,0.0,False,23.278943197061757,0.0319858156028368,2.9242792
40,3.459874233644075,0.7656430211891125,8.405367376233981,0.8378871888315729,1.21018798048854,0,0.7764651242279523,0.8929439282807133,0,0,1.1922222222222223,0.0,6,0.0643115942028985,0.0019559228650137,0.0689655172413793,0.0,False,23.278943197061757,0.0298055555555555,2.8658984
41,3.519005889392794,0.8199072360665389,6.580639137284949,0.8005764714845136,1.3463851517126129,0,0.7639851121534617,0.79487672866394,0,0,1.270555555555556,8.073872300533118,4,0.0522762345679012,0.0116312621161106,0.12,0.0,True,12.152040213667762,0.0423518518518518,2.7242758
42,3.485599017384732,0.3868945341743197,6.580639137284949,0.875319816407598,1.2628839008717192,0,0.8188423989641621,0.8905206241474689,0,0,0.9594444444444448,0.0,4,0.0471230158730158,0.0023456790123456,0.0952380952380952,0.0,True,12.152040213667762,0.0417149758454106,2.30103
43,3.148581349206349,0.7365739027332057,0.0,0.8094208427896814,1.3849586277872934,1,0.7701946683563853,0.7886594198083537,0,0,1.2044444444444449,5.106527394840706,3,0.05859375,0.0139526578920518,0.0909090909090909,0.0238095238095238,True,12.152040213667762,0.0446090534979423,2.908485
44,3.3278942665028977,2.5472340745130277,0.0,0.7458386422415875,1.372905595320056,1,0.7237148507658685,0.7346663207633387,0,0,1.804444444444445,8.317393252699539,3,0.0543478260869565,0.0106305964891823,0.1379310344827586,0.0178571428571428,False,12.152040213667762,0.047485380116959,3.20412
45,3.3546642337490558,2.5472340745130277,0.0,0.7458386422415875,1.439525179119997,1,0.7237148507658685,0.7346663207633387,0,0,1.804444444444445,16.391265553232657,2,0.0543478260869565,0.0106305964891823,0.1724137931034483,0.0178571428571428,False,12.152040213667762,0.047485380116959,2.9242792
46,3.4014814814814818,0.3035612008409863,0.0,0.7094398271254457,1.2957378005380122,0,0.6554699749378484,0.7273644709769792,0,0,0.7022222222222223,0.0,2,0.0511363636363636,0.0,0.1176470588235294,0.0,True,12.152040213667762,0.0390123456790123,3.0898435
