,DP,2-(diethylamino)ethyl methacrylate,2-hydroxypropyl methacrylate,2-sulfopropyl methacrylate,butyl methacrylate,3-(dimethylamino)propyl methacrylate,methyl methacrylate,poly(ethylene glycol) methyl ether methacrylate,trimethylammonium chloride ethyl methacrylate,target
63,50.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,19.34981155395508
64,50.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,19.79913902282715
65,50.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,78.60420989990234
66,50.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,75.49333953857422
67,50.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,81.96366882324219
68,50.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,49.58275985717773
69,50.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,20.959247589111328
70,50.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,16.256263732910156
71,50.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,85.86585998535156
72,50.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,46.353702545166016
73,50.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,24.76321792602539
74,50.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,7.297785758972168
75,50.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4.184168815612793
76,50.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.3371269702911377
77,50.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.5766271352767944
78,50.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.002501964569092
79,50.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,11.915091514587402
80,50.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,23.134042739868164
81,50.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,26.34929847717285
